customer_id,tenure_months,monthly_logins,avg_session_time,usage_growth_rate,support_tickets,csat_score,nps_score,payment_failures,contract_type,customer_segment,weekly_active_days,features_used,avg_resolution_time,escalations,last_login_days_ago,total_revenue,price_increase_last_3m,email_open_rate,marketing_click_rate,churn
CUST_003347,5,26,12.33,-0.3437,0,10.0,25.6,0,Annual,Mid-Market,7,8,17.98,0,0.0,27504.21,0,0.3879,0.1793,0
CUST_003348,4,27,6.64,0.4486,0,7.6,52.1,0,Annual,SMB,6,8,10.52,0,9.7,8926.69,0,0.4494,0.1303,0
CUST_003349,6,24,23.33,0.3719,1,4.3,72.1,0,Multi-year,SMB,6,4,16.05,0,7.4,13398.96,1,0.6862,0.4098,0
CUST_003350,4,24,26.38,-0.1796,2,6.6,16.0,0,Annual,Mid-Market,7,3,47.06,0,0.0,21499.35,1,0.7014,0.302,0
CUST_003351,4,26,16.78,-0.0541,1,9.3,21.2,0,Monthly,Mid-Market,7,6,18.77,0,6.8,16129.38,0,0.5153,0.2675,0
CUST_003352,9,26,29.37,-0.1281,2,8.3,48.5,0,Multi-year,Mid-Market,7,2,34.67,0,4.1,6872.98,0,0.7084,0.2676,0
CUST_003353,42,28,19.49,0.1576,2,9.7,33.0,1,Monthly,SMB,6,8,14.23,2,0.0,9926.7,1,0.6374,0.2323,0
CUST_003354,12,20,8.76,0.4031,3,6.9,14.9,1,Multi-year,Mid-Market,3,10,32.08,0,0.0,8671.65,1,0.5444,0.0547,0
CUST_003355,3,22,17.36,0.3464,1,8.6,16.2,0,Annual,SMB,7,9,24.68,0,17.5,5787.85,0,0.8156,0.1374,0
CUST_003356,1,28,18.66,-0.0582,2,7.8,84.1,0,Annual,Enterprise,4,8,16.19,0,1.1,24797.02,1,0.4871,0.1983,0
CUST_003357,21,28,17.44,0.3637,2,7.7,4.0,2,Monthly,SMB,6,7,16.01,0,39.5,24953.67,0,0.1163,0.0618,0
CUST_003358,8,34,5.75,0.343,2,5.7,12.6,1,Annual,Mid-Market,6,8,9.82,0,18.5,6382.57,0,0.7149,0.3068,0
CUST_003359,31,31,43.96,0.0028,1,2.8,43.6,0,Annual,SMB,7,11,20.29,0,5.6,47147.57,0,0.344,0.1532,0
CUST_003360,19,28,57.95,0.0476,3,7.0,12.0,0,Multi-year,SMB,5,11,15.87,0,0.0,43300.63,0,0.4331,0.1546,0
CUST_003361,28,31,15.57,0.4354,2,4.1,34.1,0,Monthly,SMB,6,4,30.37,0,0.0,75523.64,0,0.4275,0.254,0
CUST_003362,5,35,15.45,0.3146,3,7.9,5.9,2,Annual,SMB,6,8,31.44,1,6.8,199279.19,0,0.2325,0.1175,1
CUST_003363,21,30,18.38,0.3562,3,6.4,25.7,0,Annual,SMB,3,8,28.22,0,0.0,3579.86,0,0.3985,0.1913,0
CUST_003364,5,39,16.06,0.6963,1,6.1,28.1,0,Multi-year,Enterprise,7,5,34.23,0,8.9,4213.92,0,0.5559,0.228,0
CUST_003365,50,30,10.82,0.1868,0,6.2,22.2,0,Multi-year,SMB,7,7,17.25,0,4.2,22049.4,0,0.392,0.0983,0
CUST_003366,18,23,28.5,0.1314,3,7.2,33.2,0,Annual,Mid-Market,7,10,38.96,0,9.7,19080.96,0,0.8736,0.3431,0
CUST_003367,7,18,28.78,0.3895,1,8.8,22.3,0,Monthly,Mid-Market,5,4,11.95,1,10.1,23167.94,0,0.9071,0.3193,0
CUST_003368,5,31,15.79,0.547,1,6.9,44.6,1,Monthly,Mid-Market,5,8,24.14,0,21.2,10607.34,0,0.5913,0.1042,0
CUST_003369,3,22,15.0,-0.1028,2,6.1,14.5,1,Annual,SMB,3,5,16.51,1,17.1,20712.75,1,0.3415,0.1135,1
CUST_003370,21,21,15.61,-0.0005,1,6.2,41.9,0,Multi-year,Mid-Market,7,9,6.02,0,2.6,3315.12,0,0.9256,0.4911,0
CUST_003371,4,17,27.36,-0.2046,4,9.3,39.5,0,Annual,Mid-Market,4,6,32.13,1,3.7,5744.65,1,0.4127,0.1235,0
CUST_003372,16,20,17.87,0.1357,1,7.3,45.4,0,Annual,Mid-Market,4,7,22.39,0,5.0,19947.75,1,0.3709,0.0918,0
CUST_003373,5,28,14.3,0.2723,2,3.1,53.6,1,Monthly,SMB,7,5,21.59,0,0.1,37901.7,0,0.7356,0.2301,0
CUST_003374,19,29,7.51,-0.1872,1,6.8,6.0,0,Annual,SMB,6,10,60.21,0,3.7,16628.46,0,0.3233,0.1176,0
CUST_003375,30,21,31.39,0.3334,1,5.2,10.9,0,Monthly,SMB,0,10,22.29,1,15.2,3560.54,0,0.8821,0.2744,1
CUST_003376,27,26,11.11,-0.0633,3,6.1,1.0,0,Annual,Mid-Market,5,10,24.55,1,9.3,40069.88,0,0.4907,0.0768,1
CUST_003377,25,27,7.7,-0.0837,3,5.3,36.7,0,Annual,SMB,3,7,12.61,1,0.0,19452.96,1,0.5526,0.076,0
CUST_003378,3,22,24.39,0.3325,1,10.0,15.6,1,Multi-year,SMB,5,6,15.87,0,0.0,6099.13,0,0.7402,0.3107,0
CUST_003379,1,26,16.98,-0.1063,4,7.4,19.2,1,Annual,SMB,7,5,21.66,1,6.6,5890.78,0,0.8231,0.1319,0
CUST_003380,21,25,59.88,-0.3009,3,8.7,41.9,0,Monthly,Enterprise,7,7,24.17,0,0.0,8398.68,0,0.5839,0.3137,0
CUST_003381,8,28,6.15,0.2359,1,10.0,48.4,1,Annual,SMB,3,11,9.22,0,9.5,6815.08,0,0.1968,0.0699,0
CUST_003382,10,23,11.56,0.0171,3,7.5,-12.7,0,Multi-year,Mid-Market,5,7,42.87,1,0.0,3448.11,1,0.8598,0.4142,0
CUST_003383,1,17,24.25,0.3495,1,10.0,34.0,0,Annual,SMB,5,6,14.58,0,4.2,20696.06,0,0.1251,0.0484,0
CUST_003384,5,29,16.61,0.2582,1,5.1,23.5,0,Monthly,Mid-Market,7,9,14.91,0,9.8,4620.46,0,0.5637,0.1389,0
CUST_003385,1,24,18.86,-0.3871,2,9.3,35.5,0,Monthly,Mid-Market,5,12,43.43,0,9.6,10485.7,1,0.5306,0.0794,0
CUST_003386,38,37,20.67,0.3789,1,7.6,34.5,1,Multi-year,Enterprise,5,8,38.16,0,7.1,16495.24,1,0.6275,0.157,0
CUST_003387,5,20,4.28,0.5249,2,8.5,27.5,0,Annual,Mid-Market,6,16,6.64,0,9.1,9137.69,1,0.8155,0.1742,0
CUST_003388,14,38,20.29,0.3084,2,7.0,61.3,0,Multi-year,SMB,7,3,11.06,0,2.4,27452.59,0,0.3508,0.0709,0
CUST_003389,1,28,26.6,0.3185,2,8.2,37.5,0,Multi-year,Enterprise,5,6,19.37,0,4.7,17348.23,0,0.6966,0.397,0
CUST_003390,19,24,9.72,-0.0119,7,7.1,10.8,1,Annual,SMB,7,10,65.35,3,18.0,11458.11,0,0.7817,0.3715,0
CUST_003391,7,34,9.53,-0.0692,2,7.1,25.2,0,Multi-year,SMB,5,6,8.99,0,5.5,5618.68,0,0.9408,0.2988,0
CUST_003392,41,34,14.37,0.1031,3,7.3,-3.9,0,Monthly,Mid-Market,3,7,39.64,0,0.0,5726.54,0,0.6389,0.3213,0
CUST_003393,39,23,8.25,0.28,0,10.0,3.6,1,Monthly,Mid-Market,7,9,11.65,1,0.0,41336.72,0,0.6492,0.1279,0
CUST_003394,7,20,8.35,0.2737,3,6.0,20.2,0,Monthly,Mid-Market,5,8,31.4,0,0.0,15348.51,0,0.8694,0.093,0
CUST_003395,41,26,19.61,-0.0594,3,9.4,35.0,0,Monthly,SMB,7,6,15.77,0,0.0,41534.74,0,0.5687,0.1124,0
CUST_003396,100,40,40.38,-0.0848,1,6.2,53.4,0,Monthly,SMB,6,13,5.0,1,9.0,9496.85,1,0.4639,0.1495,0
CUST_003397,31,23,12.9,-0.3225,3,8.0,10.2,1,Annual,Mid-Market,5,8,28.13,0,0.3,26275.31,0,0.555,0.2227,0
CUST_003398,33,14,46.35,0.2117,5,6.7,34.4,0,Annual,SMB,7,12,44.75,1,1.8,1042.77,0,0.9293,0.3675,0
CUST_003399,5,22,11.46,-0.0474,4,7.8,57.5,0,Annual,SMB,6,8,29.55,1,0.4,173416.46,1,0.638,0.1456,0
CUST_003400,15,22,28.84,-0.0253,0,8.0,58.4,0,Annual,SMB,3,5,34.49,1,1.2,56266.18,1,0.278,0.1622,0
CUST_003401,1,21,9.64,0.482,0,8.3,47.2,1,Monthly,SMB,7,9,10.55,0,0.0,2939.61,0,0.8651,0.3737,0
CUST_003402,1,25,21.47,0.1996,1,8.3,8.0,0,Multi-year,Enterprise,6,9,50.19,0,5.4,7047.6,0,0.7211,0.1181,0
CUST_003403,120,36,47.1,0.1307,0,7.8,23.9,0,Monthly,Enterprise,4,14,8.52,0,9.5,19320.12,0,0.4981,0.2295,0
CUST_003404,7,23,24.96,0.2575,5,8.6,40.1,0,Monthly,Enterprise,7,7,20.44,2,5.5,7541.59,1,0.8965,0.5084,0
CUST_003405,24,29,16.43,0.4052,1,8.1,43.5,0,Monthly,SMB,7,7,34.38,0,0.0,10608.53,0,0.5088,0.1052,0
CUST_003406,29,24,16.02,-0.3544,1,10.0,43.7,1,Annual,Mid-Market,4,7,5.65,0,0.0,21847.35,0,0.8747,0.1333,0
CUST_003407,35,26,23.37,-0.0914,3,6.7,44.4,1,Monthly,Mid-Market,5,9,18.13,1,0.0,7552.55,0,0.8613,0.4905,0
CUST_003408,108,30,31.44,-0.008,0,6.4,28.3,0,Annual,SMB,4,13,17.95,0,3.4,7620.47,1,0.6343,0.268,0
CUST_003409,4,24,28.12,-0.1946,3,7.7,20.3,0,Monthly,Mid-Market,4,13,35.11,0,6.4,60409.83,0,0.475,0.2515,0
CUST_003410,1,21,17.78,-0.0163,1,5.2,100.0,1,Multi-year,SMB,3,15,15.43,0,1.6,32788.45,0,0.6735,0.3778,0
CUST_003411,9,33,21.53,-0.3378,2,8.8,35.4,1,Annual,Enterprise,7,9,13.96,2,0.0,11067.66,0,0.582,0.2848,0
CUST_003412,2,20,9.39,0.2805,1,6.8,56.5,1,Multi-year,SMB,6,15,12.94,1,1.6,10020.02,1,0.7797,0.2415,0
CUST_003413,1,20,22.97,-0.0794,1,8.7,32.2,0,Annual,Mid-Market,7,11,22.71,0,12.3,9292.07,0,0.8242,0.3279,0
CUST_003414,8,23,10.11,0.1002,0,8.0,40.0,1,Annual,SMB,6,7,45.24,0,0.0,12349.78,0,0.6081,0.2744,0
CUST_003415,27,28,20.3,0.0628,2,7.1,24.6,0,Multi-year,SMB,6,6,26.63,0,12.5,12943.51,1,0.5476,0.2676,0
CUST_003416,15,30,14.0,0.1894,2,7.7,33.2,2,Monthly,SMB,7,11,25.25,0,16.6,7457.73,0,0.5965,0.149,0
CUST_003417,6,23,38.83,-0.5652,3,4.9,3.8,0,Annual,SMB,2,6,20.51,1,16.2,5523.09,0,0.2555,0.0628,1
CUST_003418,19,24,18.57,0.1626,1,6.7,49.5,0,Monthly,Mid-Market,6,13,22.73,1,0.0,8416.52,0,0.6826,0.2259,0
CUST_003419,4,26,41.24,-0.0188,2,8.4,91.2,1,Multi-year,Enterprise,6,4,14.54,0,0.0,7347.79,0,0.6344,0.2982,0
CUST_003420,1,15,16.54,0.1517,4,4.9,30.4,0,Annual,Mid-Market,7,9,29.16,1,11.6,22729.9,0,0.6394,0.37,0
CUST_003421,26,25,46.64,-0.2449,3,7.9,-4.1,0,Monthly,SMB,4,12,11.73,0,5.1,34541.22,0,0.8187,0.3922,0
CUST_003422,17,24,24.45,0.1534,2,8.5,16.5,0,Monthly,Mid-Market,6,4,27.15,1,1.1,5870.47,0,0.8324,0.3419,0
CUST_003423,25,33,5.5,0.3746,0,6.5,63.1,0,Multi-year,SMB,6,9,17.93,0,0.0,33402.13,1,0.9486,0.2444,0
CUST_003424,1,27,13.49,0.0974,4,8.9,3.3,0,Monthly,SMB,6,8,25.79,1,0.6,50639.52,0,0.4971,0.1122,0
CUST_003425,32,27,11.99,-0.1293,3,8.3,36.4,0,Monthly,SMB,7,14,33.87,1,0.0,29790.32,0,0.2154,0.0592,0
CUST_003426,17,27,7.54,-0.1184,2,9.3,52.6,1,Annual,SMB,4,12,13.64,0,2.6,11006.24,0,0.6531,0.3241,0
CUST_003427,14,25,10.68,0.1941,0,8.1,44.1,1,Multi-year,Mid-Market,7,5,2.81,1,6.8,4437.89,0,0.839,0.1506,0
CUST_003428,17,18,12.46,0.1924,2,6.6,-1.7,0,Monthly,SMB,4,7,24.17,0,4.2,3856.62,0,0.9812,0.5497,0
CUST_003429,35,22,6.33,0.1391,0,9.3,25.4,1,Annual,Mid-Market,4,11,17.57,0,0.0,27143.08,0,0.3609,0.0542,0
CUST_003430,15,26,15.81,0.0406,0,7.5,53.0,0,Monthly,SMB,3,7,19.42,0,3.8,25422.63,0,0.5005,0.0812,0
CUST_003431,15,17,23.66,0.1007,2,8.6,13.9,2,Monthly,Mid-Market,2,12,32.98,1,14.1,55300.39,1,0.3195,0.0871,1
CUST_003432,84,33,63.93,0.0338,2,6.5,38.3,0,Annual,SMB,5,13,32.27,0,0.0,10056.94,0,0.4536,0.2117,0
CUST_003433,25,34,37.53,-0.0452,2,6.4,13.9,0,Annual,Mid-Market,5,12,14.71,3,0.0,4709.03,0,0.6316,0.3237,0
CUST_003434,10,24,15.18,0.2394,0,6.4,47.7,0,Annual,SMB,7,5,13.0,0,0.0,9392.82,0,0.9004,0.2048,0
CUST_003435,22,23,18.41,0.1275,2,9.3,33.5,1,Annual,Mid-Market,6,9,13.99,0,2.3,2219.4,0,0.8025,0.3286,0
CUST_003436,8,27,24.69,0.3726,1,8.3,39.5,0,Annual,SMB,7,3,20.69,0,8.5,4378.13,0,0.8421,0.2144,0
CUST_003437,4,24,15.63,0.3292,0,5.3,22.4,0,Annual,Mid-Market,7,11,1.6,2,26.2,164198.04,0,0.2582,0.143,0
CUST_003438,16,27,18.66,0.1194,2,6.7,14.1,0,Monthly,Enterprise,5,7,12.45,0,3.0,22972.64,0,0.4434,0.0489,0
CUST_003439,47,28,12.32,0.1988,1,7.7,-8.3,1,Annual,Mid-Market,7,15,8.55,0,0.0,8569.72,0,0.8429,0.4286,0
CUST_003440,47,25,19.21,-0.1893,4,9.2,14.4,1,Multi-year,SMB,6,8,18.22,1,0.0,10723.03,0,0.9152,0.354,0
CUST_003441,7,25,18.75,0.0306,1,6.9,25.3,3,Multi-year,SMB,3,6,23.51,1,17.3,73890.62,0,0.3063,0.1224,1
CUST_003442,13,23,7.5,0.1357,2,8.8,39.5,0,Annual,SMB,5,5,13.76,0,1.1,3378.72,0,0.4317,0.1289,0
CUST_003443,4,28,24.09,-0.3457,0,10.0,1.6,1,Monthly,SMB,7,10,22.49,0,1.0,22287.56,0,0.5424,0.1804,0
CUST_003444,97,35,29.49,0.1574,2,5.3,60.6,1,Monthly,SMB,5,15,12.83,0,0.0,2133.44,1,0.5002,0.2677,0
CUST_003445,71,36,28.82,-0.1898,2,7.3,17.9,0,Multi-year,SMB,7,12,24.33,0,0.0,77092.05,0,0.6622,0.1968,0
CUST_003446,18,29,11.02,-0.1624,1,6.4,25.1,0,Monthly,Mid-Market,5,14,44.03,0,20.6,13743.92,0,0.839,0.3282,0
CUST_003447,29,23,42.52,-0.0824,3,9.2,38.3,0,Monthly,SMB,7,13,29.65,1,0.0,12288.5,0,0.5807,0.3354,0
CUST_003448,22,27,14.61,0.0424,2,8.1,24.8,0,Multi-year,SMB,6,13,26.7,0,0.0,33636.39,0,0.5399,0.0611,0
CUST_003449,16,22,8.14,-0.282,0,6.8,45.1,1,Annual,Mid-Market,6,7,26.19,0,1.2,19958.46,1,0.7384,0.1368,0
CUST_003450,1,24,39.44,0.2642,1,5.9,19.8,0,Annual,Mid-Market,6,10,4.91,1,1.5,17063.15,0,0.6774,0.201,0
CUST_003451,10,23,8.98,0.0944,0,6.6,22.3,2,Annual,Mid-Market,4,8,19.3,1,38.8,15311.74,0,0.8796,0.1653,0
CUST_003452,20,32,21.72,0.5312,0,6.1,29.1,0,Monthly,Mid-Market,3,10,13.31,0,0.0,27761.05,0,0.5514,0.0597,0
CUST_003453,20,24,12.27,0.125,0,6.7,24.1,0,Multi-year,SMB,6,6,7.83,0,1.9,15858.49,0,0.3218,0.079,0
CUST_003454,8,28,5.61,0.1927,3,6.1,33.3,1,Multi-year,Mid-Market,3,5,22.78,0,0.0,20799.08,1,0.7271,0.3104,0
CUST_003455,51,33,10.84,-0.1635,1,8.2,54.2,0,Multi-year,SMB,5,7,18.48,1,4.7,16430.36,1,0.7318,0.3176,0
CUST_003456,3,23,36.82,-0.2455,0,6.3,-7.3,0,Annual,Mid-Market,7,6,24.82,1,10.9,3294.47,1,0.3384,0.1408,0
CUST_003457,12,20,18.02,0.2048,2,8.0,51.1,0,Monthly,SMB,4,7,49.01,0,7.0,49146.6,0,0.7884,0.0992,0
CUST_003458,21,35,13.1,-0.2233,1,6.3,38.5,1,Annual,Mid-Market,7,7,29.61,0,0.0,27676.09,0,0.7823,0.4414,0
CUST_003459,21,33,15.21,0.2105,2,5.4,56.9,0,Annual,SMB,7,15,36.89,0,2.4,63695.59,0,0.5073,0.2609,0
CUST_003460,18,29,8.4,0.4766,2,6.8,36.6,0,Annual,SMB,7,8,27.47,1,0.0,28757.24,0,0.2592,0.0721,0
CUST_003461,5,21,9.66,0.2864,2,6.3,42.0,0,Monthly,SMB,2,5,17.61,2,37.7,1577.95,1,0.64,0.3835,1
CUST_003462,3,19,28.17,0.1926,1,5.6,11.2,0,Multi-year,Mid-Market,4,8,11.07,0,2.9,9190.43,0,0.7281,0.2668,0
CUST_003463,18,22,20.51,0.1174,5,5.8,47.6,0,Multi-year,SMB,7,9,27.26,2,12.6,17675.58,1,0.2131,0.0711,1
CUST_003464,16,26,17.6,-0.046,2,9.6,10.4,0,Monthly,Mid-Market,5,14,11.4,0,3.4,8094.47,1,0.8524,0.5058,0
CUST_003465,3,29,15.14,0.0214,4,6.3,23.6,1,Multi-year,Mid-Market,7,6,15.07,2,2.1,3808.3,0,0.4587,0.1176,0
CUST_003466,21,25,5.68,-0.0914,0,7.9,69.9,1,Monthly,SMB,7,12,4.32,0,13.7,24714.05,1,0.5936,0.3305,0
CUST_003467,10,23,16.33,-0.2789,4,5.9,38.7,0,Multi-year,Enterprise,7,7,18.58,1,1.6,18784.89,0,0.4346,0.0908,0
CUST_003468,19,31,28.99,0.0589,2,8.4,20.3,1,Annual,SMB,7,7,48.7,0,5.2,13584.39,0,0.0933,0.048,0
CUST_003469,32,19,12.69,0.327,1,5.4,29.8,0,Annual,SMB,7,12,6.64,1,26.4,31130.65,0,0.3322,0.1717,0
CUST_003470,3,24,16.14,-0.2722,5,8.5,35.4,1,Multi-year,Enterprise,7,6,16.2,1,3.4,30628.25,0,0.6569,0.1931,0
CUST_003471,1,23,2.51,0.3996,4,8.3,47.2,0,Annual,SMB,3,5,17.6,2,0.0,12418.26,0,0.9394,0.3567,0
CUST_003472,27,25,36.06,0.3543,5,6.6,5.2,0,Multi-year,SMB,3,10,16.71,1,34.9,5631.97,0,0.5278,0.229,0
CUST_003473,16,24,42.19,0.1492,3,9.5,43.4,0,Monthly,SMB,7,10,26.26,1,3.6,21617.69,0,0.4626,0.1696,0
CUST_003474,21,19,42.29,0.1513,1,8.6,30.5,0,Monthly,Mid-Market,3,9,13.44,1,28.9,18283.52,0,0.552,0.058,0
CUST_003475,32,25,6.62,0.0034,3,10.0,9.6,0,Monthly,Mid-Market,4,14,23.2,1,1.4,6839.67,0,0.7016,0.3808,0
CUST_003476,29,24,30.93,0.0605,1,8.5,46.7,0,Multi-year,Enterprise,5,9,29.31,1,0.0,9525.67,0,0.6223,0.2704,0
CUST_003477,58,27,4.56,-0.0659,2,5.6,18.3,0,Annual,Mid-Market,5,17,24.36,0,14.4,15788.67,0,0.535,0.1338,0
CUST_003478,13,28,31.16,0.0579,0,6.5,15.3,0,Multi-year,Enterprise,6,11,7.05,0,11.0,7113.4,0,0.8226,0.4467,0
CUST_003479,12,22,17.23,0.085,2,8.6,32.7,0,Annual,SMB,3,10,36.04,1,1.4,23235.31,0,0.6788,0.268,0
CUST_003480,9,26,13.63,0.5203,1,5.1,36.6,2,Monthly,Mid-Market,7,4,29.07,0,0.0,55625.81,0,0.7307,0.3499,0
CUST_003481,3,20,29.51,0.1914,2,7.1,28.1,1,Monthly,SMB,4,6,33.88,1,0.0,8234.6,0,0.6431,0.2306,0
CUST_003482,15,33,18.82,-0.0024,0,3.0,12.1,0,Annual,SMB,6,11,7.2,0,13.5,19395.96,0,0.4486,0.2019,0
CUST_003483,5,27,9.62,0.0253,0,8.9,65.2,1,Multi-year,Mid-Market,7,7,26.09,0,1.1,47128.98,0,0.761,0.1417,0
CUST_003484,45,36,27.94,-0.1283,3,6.9,44.4,1,Monthly,Mid-Market,4,12,65.48,1,17.3,26813.62,1,0.2041,0.0961,1
CUST_003485,15,26,34.77,-0.0871,2,6.6,42.0,0,Annual,Mid-Market,7,12,25.73,1,2.8,25642.65,0,0.6041,0.1755,0
CUST_003486,16,29,28.83,0.2777,0,7.4,18.0,1,Annual,Mid-Market,4,10,3.51,1,0.0,21373.99,0,0.5079,0.0678,0
CUST_003487,7,20,29.46,-0.0735,3,6.0,20.0,0,Monthly,SMB,2,4,44.03,1,9.3,24877.7,1,0.4841,0.1177,1
CUST_003488,1,31,7.48,-0.1044,0,5.9,9.1,0,Annual,Mid-Market,7,6,10.21,0,0.0,9878.77,1,0.4985,0.2598,0
CUST_003489,1,26,11.89,-0.0981,1,7.4,26.5,0,Annual,SMB,4,8,21.16,0,0.0,10004.71,0,0.3025,0.1001,0
CUST_003490,9,24,20.28,-0.1323,0,6.9,11.7,0,Monthly,SMB,7,6,6.14,0,0.0,9862.58,0,0.3313,0.1722,0
CUST_003491,1,29,38.84,0.3318,1,5.9,20.6,0,Annual,Enterprise,6,9,21.16,0,13.1,45612.14,0,0.7391,0.4037,0
CUST_003492,16,23,10.4,0.0857,0,10.0,78.4,0,Annual,Mid-Market,5,8,18.96,0,2.6,16063.5,0,0.6059,0.3077,0
CUST_003493,38,27,39.48,-0.0206,3,6.9,76.7,0,Annual,Mid-Market,5,6,32.83,0,4.2,47926.03,0,0.3233,0.0435,0
CUST_003494,38,30,5.91,0.0573,1,6.7,32.8,0,Monthly,SMB,6,10,21.18,0,6.1,38448.62,0,0.4439,0.1948,0
CUST_003495,19,28,35.71,0.1043,2,7.1,22.6,0,Monthly,SMB,7,6,56.97,0,16.3,10657.48,0,0.7473,0.2821,0
CUST_003496,4,29,33.09,-0.1368,3,6.9,45.7,1,Annual,Mid-Market,7,7,10.62,0,0.0,13280.49,0,0.8636,0.4679,0
CUST_003497,35,30,52.95,-0.2974,2,6.9,26.4,0,Annual,Mid-Market,4,14,21.14,1,1.5,39271.24,1,0.6597,0.1003,0
CUST_003498,39,28,32.33,0.3846,5,4.6,47.5,0,Annual,SMB,4,7,30.93,1,0.0,40278.56,0,0.3094,0.0981,0
CUST_003499,3,19,21.12,0.297,3,9.0,34.3,1,Multi-year,SMB,2,11,30.19,0,0.5,13496.72,0,0.6512,0.1003,0
CUST_003500,24,38,14.5,0.1445,1,6.1,58.4,1,Annual,SMB,7,16,11.74,0,2.3,49202.9,1,0.8192,0.1986,0
CUST_003501,6,27,12.52,0.2798,2,9.6,55.9,0,Monthly,Enterprise,7,9,16.53,1,0.0,3935.2,0,0.2034,0.113,0
CUST_003502,29,32,17.72,0.5286,2,5.4,19.1,0,Annual,SMB,3,8,30.28,0,2.2,14149.75,0,0.5782,0.3297,0
CUST_003503,106,39,17.97,-0.0839,5,8.1,19.5,0,Annual,Mid-Market,7,13,25.21,1,0.0,22016.97,0,0.6705,0.1786,0
CUST_003504,1,25,25.73,-0.23,1,8.9,39.2,1,Annual,SMB,6,14,3.55,0,0.0,10602.34,0,0.7466,0.3946,0
CUST_003505,40,26,31.93,0.2154,2,7.3,62.5,0,Annual,SMB,3,12,37.78,0,9.3,72025.14,0,0.2091,0.0789,0
CUST_003506,17,33,9.95,-0.3167,1,4.7,64.2,0,Multi-year,SMB,2,9,36.6,1,8.1,20118.39,1,0.5221,0.2466,1
CUST_003507,65,20,34.12,0.0595,2,7.4,31.2,0,Annual,Enterprise,7,10,20.04,0,1.9,21383.56,1,0.5663,0.0662,0
CUST_003508,11,29,22.46,-0.0246,1,9.3,30.2,0,Annual,SMB,7,6,19.02,2,0.0,5283.7,1,0.3292,0.1355,0
CUST_003509,33,30,15.61,0.2185,1,5.3,44.8,2,Annual,SMB,3,5,14.12,1,29.0,97217.99,1,0.2915,0.1158,1
CUST_003510,1,23,34.35,-0.0706,3,6.5,34.3,0,Monthly,Enterprise,6,7,16.49,0,3.2,12118.1,0,0.9076,0.1127,0
CUST_003511,7,19,10.47,0.3499,2,5.8,40.2,0,Multi-year,SMB,7,12,22.9,0,4.2,3963.6,0,0.9547,0.284,0
CUST_003512,1,13,6.64,-0.1367,0,8.3,37.9,1,Monthly,Mid-Market,2,10,13.19,3,3.5,14186.74,0,0.7364,0.3976,0
CUST_003513,66,29,13.06,0.2265,1,9.8,-8.8,0,Monthly,SMB,7,7,12.97,0,11.5,52946.4,0,0.9263,0.5012,0
CUST_003514,30,30,13.34,-0.1166,1,7.3,36.9,0,Monthly,Mid-Market,7,8,6.44,0,0.0,3611.61,0,0.8349,0.0969,0
CUST_003515,34,30,35.17,0.1871,0,6.4,34.7,1,Annual,SMB,7,16,8.05,0,1.4,12433.19,0,0.2939,0.0741,0
CUST_003516,50,25,34.98,-0.2037,2,10.0,30.4,0,Monthly,SMB,7,11,15.84,0,0.0,10840.37,1,0.5209,0.2495,0
CUST_003517,1,27,17.56,0.044,1,7.7,41.8,2,Monthly,Mid-Market,7,3,38.7,1,0.0,19719.29,1,0.4377,0.2241,0
CUST_003518,8,23,3.86,0.3805,1,7.3,8.9,0,Monthly,SMB,4,10,14.53,2,1.1,10915.89,0,0.4391,0.2455,0
CUST_003519,1,20,10.57,0.0788,0,7.2,46.1,2,Monthly,Enterprise,2,10,1.89,0,0.0,61024.14,0,0.6016,0.3236,0
CUST_003520,4,20,48.4,0.3458,7,4.8,10.6,1,Monthly,Mid-Market,5,2,45.9,2,18.7,60502.92,0,0.342,0.0658,1
CUST_003521,4,23,28.97,0.0434,3,8.1,-0.6,1,Monthly,SMB,2,3,16.16,2,8.9,20805.28,1,0.2527,0.0797,1
CUST_003522,11,22,3.79,-0.0763,6,8.0,35.6,0,Monthly,SMB,2,9,46.3,2,0.0,33440.21,0,0.6394,0.2692,0
CUST_003523,5,26,2.32,0.093,5,6.4,34.8,0,Monthly,Enterprise,7,11,19.01,2,2.9,39630.71,0,0.7034,0.2699,0
CUST_003524,1,20,28.05,0.2046,3,8.1,-2.2,1,Multi-year,SMB,3,9,55.12,1,0.0,6397.26,0,0.6369,0.3334,0
CUST_003525,3,26,38.26,-0.4264,2,4.0,4.5,0,Annual,Mid-Market,7,8,18.26,1,0.0,9150.09,0,0.6089,0.235,0
CUST_003526,2,24,8.07,0.1806,3,6.7,6.7,0,Multi-year,SMB,4,9,31.27,0,3.3,6185.91,0,0.4981,0.1048,0
CUST_003527,65,31,13.45,-0.185,1,6.4,4.4,0,Annual,Mid-Market,6,15,12.69,0,0.0,13506.25,0,0.3923,0.202,0
CUST_003528,25,27,33.04,-0.2471,4,7.2,16.2,0,Annual,SMB,2,7,29.77,2,18.5,28477.49,0,0.7001,0.2072,1
CUST_003529,61,32,17.03,0.1846,3,5.4,40.3,0,Annual,SMB,3,13,66.58,1,29.7,20583.07,0,0.526,0.2946,1
CUST_003530,10,20,15.8,0.3846,4,4.4,38.3,0,Monthly,SMB,3,9,35.02,1,16.3,131360.0,1,0.7629,0.3826,0
